Date,"['AAPL', 'GOOG', 'AMZN', 'MSFT']_RSI","['AAPL', 'GOOG', 'AMZN', 'MSFT']_MACD","['AAPL', 'GOOG', 'AMZN', 'MSFT']_RSI","['AAPL', 'GOOG', 'AMZN', 'MSFT']_MACD","['AAPL', 'GOOG', 'AMZN', 'MSFT']_RSI","['AAPL', 'GOOG', 'AMZN', 'MSFT']_MACD","['AAPL', 'GOOG', 'AMZN', 'MSFT']_RSI","['AAPL', 'GOOG', 'AMZN', 'MSFT']_MACD"
2016-10-19,66.24546158841761,0.019685470385817416,66.54591509269784,0.07929303421390604,52.64311456083052,-0.21649118175888504,51.812131624520596,-0.02211190288096987
2016-10-20,65.83395647375079,0.003249531711617959,62.268252090616684,0.087538859346388,47.857438004303766,-0.24238627852678452,48.58156339660099,-0.030938717148988194
2016-10-21,62.62055460029481,-0.017900838492624305,63.60314023297574,0.09405047949778109,53.24251250192146,-0.22378403562537197,67.41399784899572,0.10253825508595177
2016-10-24,66.62497776064782,-0.018712214091487045,70.12046639773578,0.134933226248438,62.444280614675506,-0.14447618863843048,73.27505856579515,0.2567432267442984
2016-10-25,68.68901647979332,-0.013290236839771208,65.14664270848596,0.13399630108003396,60.49103487170162,-0.10117862712956077,73.16937013122384,0.33801347858636765
2016-10-26,53.03016785505733,-0.05202189953526987,58.12698749070587,0.09655530331069317,52.79646670349021,-0.11337831793572173,69.29163528486961,0.3485080354303979
2016-10-27,48.102330084240556,-0.09354855274716606,55.34886421763957,0.05347535328318054,50.47340304275945,-0.13278917797150214,63.9208436332238,0.3035689871339449
2016-10-28,45.01776832046092,-0.12930438764967433,55.36122138128201,0.020874899650759005,34.31388602240399,-0.27604664994473105,61.6863612665772,0.24271783305732858
2016-10-31,44.29323490991809,-0.15076897602440548,47.67050111614742,-0.037953762344896336,40.86161976012829,-0.3115683831740278,61.997353414081026,0.1905535487102169
2016-11-01,36.99194216931103,-0.18922975023742478,47.065810896406184,-0.07861067020087226,39.477237412172045,-0.33413993685899246,60.723336230135025,0.1364057021232814
2016-11-02,37.53276268096016,-0.20436736353420426,38.610327616351796,-0.14996545346673879,33.908530960636156,-0.3959169538131533,56.84453718552131,0.0692351973768589
2016-11-03,33.79544430892757,-0.22263362491762653,35.57729794333187,-0.20999215315577335,34.643798050812066,-0.4100966170960964,54.6108577467565,0.005850090595990398
2016-11-04,31.027437577145676,-0.2384478895922622,35.52697724565775,-0.23877746995185536,31.562149271734583,-0.4356828280010988,49.81927842132506,-0.06787775515783312
2016-11-07,39.49154677517092,-0.21361870216297257,49.78224853053196,-0.1804739956086276,44.76035197627873,-0.3325136428396491,62.07475039347416,-0.017593274801671166
2016-11-08,42.630432788702905,-0.17769067892161067,54.04696197878417,-0.10995973004700513,45.822293433801455,-0.23963859974182244,62.36428788635713,0.01282572403876947
2016-11-09,41.98086844592185,-0.1485188656350346,51.010695288982106,-0.07712742375764148,41.04074379183837,-0.21717591584987217,59.43330758109242,0.009137699927083354
2016-11-10,32.755248229315356,-0.16766539561743177,40.334774716434616,-0.12519454872911248,33.949043310189424,-0.28302082598741596,47.623376992199674,-0.08271038016119758
2016-11-11,35.897481281037216,-0.16073072657090257,37.18840478657236,-0.17603389525022528,33.24237358412047,-0.31674047644131775,49.954603196799155,-0.12237556144803141
2016-11-14,29.572849484998912,-0.18697276423250914,31.61002584126362,-0.25539769888132813,29.349479405589975,-0.3807081849942221,44.02001465467555,-0.19679240377681168
2016-11-15,35.838864851498144,-0.17147844294742207,43.09334688662463,-0.21975224982012653,38.71758679096485,-0.3186638295389592,51.87208854486792,-0.17145588235116543
2016-11-16,46.40302308796257,-0.10843111524081103,45.71697703775545,-0.1655366003923756,39.872129129336386,-0.24691684637609512,56.38038010555933,-0.10527407417971879
2016-11-17,46.28902128422171,-0.06167711581353996,48.593276057567344,-0.09973204693663743,43.375195785716265,-0.15103571582030217,61.331427058619425,-0.004621673997656395
2016-11-18,46.67690394376899,-0.025235081522437752,44.5658695869096,-0.08527322799532744,44.69181858226222,-0.06433363904611955,59.21123737296167,0.038623092804929815
2016-11-21,52.30894118452106,0.025885624308706223,48.303790638735656,-0.04210792597554372,51.14669591133407,0.06352620413052179,61.717539047298764,0.08962257330626677
2016-11-22,52.535250607410426,0.05988370054393749,47.93005250339748,-0.013572732222474404,52.742348649085926,0.16403568096413612,62.96687565033358,0.12820162912307886
2016-11-23,50.43659362872997,0.0717975472172944,44.99488423052285,-0.015839566755519563,50.98920711956062,0.2081280420283259,57.38223053792799,0.10021901352788737
2016-11-25,52.44661823034649,0.08573751006581223,45.33655041332698,-0.011945869075005777,51.07325380259591,0.23149563384284733,58.104737647072376,0.08072744749650557
2016-11-28,51.561933046487944,0.08852356716425941,48.6052050063215,0.014274293334643195,46.410891366929036,0.19592694828651247,58.570213532171735,0.06451500726440035
2016-11-29,51.09774612972474,0.08559198182084662,49.88437601104808,0.04050557119850787,45.02755282552084,0.15467083791613734,61.34528698073828,0.07410667048667641
2016-11-30,47.18891504070095,0.06680119764151213,44.069433392304774,0.0163678077089964,41.300037460722166,0.08709045375387753,54.542079975110596,0.023724856589937726
2016-12-01,43.28194551021959,0.03757655493945025,40.09041293256544,-0.02960093273141451,39.272568429987345,0.022404793279176716,47.32389950106576,-0.07491183550963465
2016-12-02,45.22606389651242,0.024484385072064033,41.53963028061596,-0.04644219082096185,38.30394556462662,-0.0256075560474604,47.67571278451296,-0.1344992935236204
2016-12-05,42.2230280441695,0.004446013225168494,47.86681495255768,-0.014058436348347136,46.4735245686934,0.010658330710368424,54.08198914935137,-0.11317568598557481
2016-12-06,46.30560489644011,0.00512028836626989,46.334701505827866,-0.0014902666647550467,48.54147902801504,0.05423539420834639,52.167383319471064,-0.11344130875566005
2016-12-07,51.090810811765564,0.022267454579547527,52.17464719646706,0.04719610591922507,50.721793853692276,0.10107175775719829,60.15634620112329,-0.029597143157962358
2016-12-08,55.4100100724886,0.04893752439699521,54.48406701647116,0.09410662753541471,49.49743016720265,0.11921759174782226,57.532819435014424,8.321694162582993e-05
2016-12-09,61.549416557263996,0.09097453775880635,59.64785655861517,0.16149366118367323,50.05623896362538,0.13226130513504802,62.2595302436637,0.07031017869611006
2016-12-12,58.470065293416695,0.10367678663462161,59.63661653168997,0.19687834103852137,46.49836310697302,0.10962812682651196,63.17902035782102,0.11832229670014166
2016-12-13,64.095036612651,0.13452945198391367,62.2705559977772,0.2316544374834916,52.54658177552872,0.1381942570496827,66.71584308067958,0.1847687297522887
2016-12-14,64.095036612651,0.14697632978600672,62.6434316936642,0.2450884065676232,50.17536348806591,0.1340509059678648,64.25414610811977,0.1949132751665359
2016-12-15,65.88154133945216,0.1561855539511951,62.96039353933069,0.2432789630070702,46.94343526526167,0.10197817597196798,63.41412204636417,0.18031510259599592
2016-12-16,66.31136035634475,0.15545161604276683,58.15714742945673,0.20658916277778766,45.63590214808391,0.06849511457352514,61.00924144042128,0.14019292992709176
2016-12-19,68.23607560524931,0.15583404640325577,59.75184948385877,0.18267643071179604,49.495908214431964,0.07229460468367024,67.30436973128397,0.17803994723494376
2016-12-20,69.11535976763888,0.15123508457215196,60.80234356091979,0.16386219934770607,51.8320181404797,0.08949373140916397,66.60261465342778,0.1817065826870481
2016-12-21,69.43864316656067,0.14046215268071355,59.40342418213035,0.13589904372170292,51.5271341843728,0.09535092021683947,66.60261465342778,0.16795191840531554
2016-12-22,64.36039050266075,0.11309309254757649,56.9019558812142,0.09878429398597388,49.3781178986971,0.08196031378377741,66.65301220805293,0.14419215782209616
2016-12-23,65.17948799719963,0.09123825169779182,55.86550797022912,0.06384672511170092,46.55565787657673,0.05226599015120656,63.4554509261571,0.09664218455001716
2016-12-27,67.74807731835276,0.0812951602406995,56.89276483112871,0.041456041712404135,52.09906582539447,0.06663152578879658,63.697343273798786,0.0566169291161287
2016-12-28,64.29685895210719,0.0608763337461935,51.75164572776532,0.002156610902718903,52.45767814696572,0.07554379000930281,60.56586424667789,0.004265813970690702
2016-12-29,64.08607833731077,0.04175136180633082,50.058007714834524,-0.03221926209423959,48.703065229877964,0.055797089399547986,59.58682078138348,-0.04155355999858401
2016-12-30,57.88247895388302,0.011372906959869478,42.74506992411394,-0.08929584630632409,41.67154121511694,-0.0074889022380427855,51.94974359548526,-0.11938419602854622
2017-01-03,59.41664161500865,-0.0062145896304494075,52.50010479861915,-0.07708807108820365,43.84293885923947,-0.03384789326910739,55.50522274370006,-0.14379006457449317
2017-01-04,58.512383884010255,-0.02162926347236016,52.95826812268352,-0.06498242588164521,45.84828475237646,-0.03652791891050461,52.82636094615674,-0.1745847801298317
2017-01-05,61.384616374827466,-0.024211827966926225,57.12951408473932,-0.033229620136137394,56.84942722905988,0.03890886029496127,52.82636094615674,-0.1912397899053343
2017-01-06,66.83309754392955,-0.008095814123879497,63.12808253797684,0.025159930418558296,62.35025379981755,0.13459917025650836,57.42255618706082,-0.1666120428639395
2017-01-09,70.55080431870998,0.015671772325354216,63.35570304931933,0.06019189995441088,62.6570690897229,0.1910422213379613,55.274628421972636,-0.15965366575172824
2017-01-10,70.94054283262929,0.028802586060438617,61.826758100083296,0.0711152236748033,62.05970782576603,0.21326913309794307,55.05285430917627,-0.1534012079238738
2017-01-11,72.99343317879341,0.0421773588087877,63.42142842284046,0.08200866286675346,63.21492107715065,0.2256093232678419,59.98121623875912,-0.11357686017286961
2017-01-12,68.89833639783414,0.038104107846861246,62.0349289170993,0.07729400074363602,68.11417863383424,0.267286567378098,53.54715280144703,-0.1207965659765532
2017-01-13,67.193088758289,0.027495739999931157,62.89168983245356,0.07261768321684592,69.1726964635546,0.28907511288464693,54.3652437057658,-0.11824570005737639
2017-01-17,70.75604014842884,0.03053122796553359,59.76698214506432,0.05283239040984283,64.2993457450064,0.26175246266432806,52.485134586606584,-0.12441567949101467
2017-01-18,70.6700117444157,0.027591692575558935,60.705723653608274,0.03951586798990203,62.85957547412657,0.22101228093699943,52.142443415456505,-0.12737839795138883
2017-01-19,68.77714774302038,0.018049851618621993,56.89208407782845,0.013855025999120696,63.472996868451915,0.1856194548386636,49.80767371115432,-0.1376795175986611
2017-01-20,69.69294267477656,0.01116769591922212,58.92193631514946,0.0031755165577351807,62.963293356467425,0.14776731269828786,54.62180666040393,-0.11485299658370846
2017-01-23,70.03712585746621,0.004224216109985635,67.26106599885969,0.03878642528167914,66.82257969742466,0.14275969184987725,56.85037023663516,-0.08487251037769394
2017-01-24,68.87877782950682,-0.005204418569621838,69.39613042160113,0.070555360645148,68.50989148476555,0.14235298553712317,61.96989927634768,-0.032198408804198164
2017-01-25,76.22898866405089,0.014090462246887203,74.10260045503642,0.12108268781707626,73.06492256141026,0.1749039878317663,63.3094325220927,0.008966980925561474
2017-01-26,76.41749833909236,0.02307657608594682,70.61394088896526,0.13178899964530943,73.826507475854,0.1894717190688462,67.81152457822677,0.06551375124741216
2017-01-27,76.45097593662173,0.024340174543961424,62.63845120728748,0.0997793230307028,71.04626366448977,0.17239523372332832,75.94654265792707,0.18159443395984182
2017-01-30,72.88260084024549,0.015777579696196642,48.601750814174785,0.0038601451726381075,66.73051394350856,0.12957321669126132,67.9817338951855,0.20404191280067385
2017-01-31,69.81218618027367,0.0020587680011188714,45.69637267671535,-0.0779983380448867,61.57398308323373,0.06774561171473459,62.74854518796843,0.1759558693377965
2017-02-01,86.27239695459185,0.09902602704234365,45.12117918861126,-0.1324901614830548,65.28743682655693,0.04741271061073471,52.96112641005026,0.0832744623036703
2017-02-02,84.79214657940005,0.14774118365348687,46.98182447779839,-0.15418962771671524,68.12939886476516,0.049993320528021745,49.75836855332718,-0.007200208246729289
2017-02-03,85.46365728656437,0.17467241387712407,48.92890459228319,-0.15344898272506707,50.64873494440833,-0.052493299581404695,53.523405233527235,-0.03852622829440405
2017-02-06,86.8402743270581,0.1958675857256752,48.83103153275672,-0.1482096920480675,49.47243560177733,-0.12858144927134096,53.18673971497986,-0.06273756342731873
2017-02-07,88.08559463219444,0.2123534347219187,52.65837082370066,-0.12173134482363623,51.76286742276088,-0.1601655694013604,51.36024093059981,-0.0908721309498442
2017-02-08,88.56487550857162,0.2137784789073005,53.59454776844966,-0.0964532512004719,55.02039898242714,-0.15433608951704192,50.55894526525286,-0.11286940122907108
2017-02-09,89.422123020152,0.2117471406579109,54.40713796965721,-0.07376307145261732,55.7567577499789,-0.14275162051799584,56.417260984918975,-0.08294161446105608
2017-02-10,87.19916856148458,0.18866999458886213,57.21709970407433,-0.04441132436488693,58.46400008187552,-0.11364253256138368,55.8236400832994,-0.06678774725599501
2017-02-13,88.40946967624694,0.17494241493773344,60.74792138380978,-0.0076845389677599185,62.170557390441985,-0.06533945552838949,61.11151948282696,-0.015021979568281218
2017-02-14,89.92618288261181,0.17568649914619083,61.491408025445295,0.01791010139989352,62.078471791802876,-0.036777121504009025,62.72293095281763,0.02881337044540283
2017-02-15,90.31282281384597,0.16670424848876664,60.0043964573221,0.02663346838775882,64.62194156874276,-0.0014202755377366039,62.25991386129217,0.04908522988113545
2017-02-16,89.1104088794589,0.1420950735998986,63.36619729557918,0.04538359820798066,65.1956729672078,0.02080566957336849,62.13651166537916,0.05515256194956292
2017-02-17,89.45996399437783,0.11650269629392196,65.70916446806312,0.06529855965103232,65.5838575142908,0.031961449040072365,62.92850646872527,0.058248834355982326
