Date,AAPL,GOOG,AMZN,MSFT
2015-12-31,23.782827377319336,37.76512908935547,33.794498443603516,48.74980545043945
2016-01-04,23.80316162109375,36.91714096069336,31.84950065612793,48.15228271484375
2016-01-05,23.206668853759766,36.9539680480957,31.68950080871582,48.371978759765625
2016-01-06,22.75252914428711,37.00572204589844,31.63249969482422,47.493282318115234
2016-01-07,21.79226303100586,36.14828109741211,30.39699935913086,45.84132385253906
2016-01-08,21.907489776611328,35.55509567260742,30.352500915527344,45.98193359375
2016-01-11,22.262226104736328,35.63272476196289,30.886999130249023,45.95555877685547
2016-01-12,22.58531951904297,36.132362365722656,30.894500732421875,46.37733459472656
2016-01-13,22.004657745361328,34.86286926269531,29.090499877929688,45.37562561035156
2016-01-14,22.485904693603516,35.567535400390625,29.649999618530273,46.66731262207031
2016-01-15,21.945907592773438,34.558815002441406,28.509000778198242,44.80447769165039
2016-01-19,21.8397159576416,34.9240837097168,28.724000930786133,44.42665100097656
2016-01-20,21.86908721923828,34.757869720458984,28.588499069213867,44.62873077392578
2016-01-21,21.758373260498047,35.16295623779297,28.750999450683594,44.35635757446289
2016-01-22,22.915203094482422,36.091552734375,29.819000244140625,45.94678497314453
2016-01-25,22.46783447265625,35.41575241088867,29.826499938964844,45.50742721557617
2016-01-26,22.592105865478516,35.48393249511719,30.0625,45.84132385253906
2016-01-27,21.10765266418457,34.83450698852539,29.167499542236328,45.0065803527832
2016-01-28,21.25904083251953,36.375709533691406,31.767499923706055,45.74467468261719
2016-01-29,21.99335289001465,36.972381591796875,29.350000381469727,48.4071044921875
2016-02-01,21.787750244140625,37.42274856567383,28.74049949645996,48.07320785522461
2016-02-02,21.347156524658203,38.05226516723633,27.604999542236328,46.57065200805664
2016-02-03,21.769668579101562,36.17615509033203,26.553499221801758,45.832542419433594
2016-02-04,21.944591522216797,35.233619689941406,26.812999725341797,45.691959381103516
2016-02-05,21.358489990234375,34.01737976074219,25.10650062561035,44.07516860961914
2016-02-08,21.583389282226562,33.976078033447266,24.405000686645508,43.416141510009766
2016-02-09,21.57884979248047,33.74566650390625,24.103500366210938,43.30192184448242
2016-02-10,21.4152889251709,34.04475021362305,24.52400016784668,43.67976379394531
2016-02-11,21.285791397094727,33.994483947753906,25.19099998474121,43.66217041015625
2016-02-12,21.35167694091797,33.95915222167969,25.354000091552734,44.373924255371094
2016-02-16,21.953672409057617,34.38712692260742,26.05500030517578,45.21466827392578
2016-02-17,22.289888381958008,35.25302505493164,26.704999923706055,46.39170455932617
2016-02-18,21.867353439331055,34.70313262939453,26.25,46.188175201416016
2016-02-19,21.817371368408203,34.88029098510742,26.7450008392334,45.8607292175293
2016-02-22,22.008197784423828,35.15648651123047,27.975000381469727,46.59526443481445
2016-02-23,21.510698318481445,34.62848663330078,27.64699935913086,45.29431915283203
2016-02-24,21.831005096435547,34.8131103515625,27.70199966430664,45.453609466552734
2016-02-25,21.980937957763672,35.12114715576172,27.75749969482422,46.1085205078125
2016-02-26,22.015012741088867,35.087310791015625,27.761499404907227,45.400516510009766
2016-02-29,21.96503448486328,34.72403335571289,27.625999450683594,45.02881622314453
2016-03-01,22.837369918823242,35.77107238769531,28.95199966430664,46.533321380615234
2016-03-02,22.887340545654297,35.7730598449707,29.010499954223633,46.86076736450195
2016-03-03,23.057716369628906,35.45307540893555,28.874500274658203,46.32975769042969
2016-03-04,23.400753021240234,35.37693786621094,28.756999969482422,46.04658126831055
2016-03-07,23.141775131225586,34.594146728515625,28.139999389648438,45.16156768798828
2016-03-08,22.950960159301758,34.53493118286133,28.01300048828125,45.710269927978516
2016-03-09,22.971397399902344,35.09577560424805,27.973499298095703,46.763427734375
2016-03-10,22.982755661010742,35.47298049926758,27.946500778198242,46.06427001953125
2016-03-11,23.230371475219727,36.16968536376953,28.480499267578125,46.96696472167969
2016-03-14,23.289430618286133,36.35232162475586,28.668500900268555,47.05546951293945
2016-03-15,23.757404327392578,36.24482727050781,28.85099983215332,47.42717742919922
2016-03-16,24.07317352294922,36.63100051879883,28.713499069213867,48.099769592285156
2016-03-17,24.0345516204834,36.71510314941406,27.972000122070312,48.37411880493164
2016-03-18,24.061803817749023,36.70614242553711,27.604000091552734,47.33867263793945
2016-03-21,24.059537887573242,36.929588317871094,27.698999404907227,47.66613006591797
2016-03-22,24.243553161621094,36.86289978027344,28.02400016784668,47.85196304321289
2016-03-23,24.109521865844727,36.729034423828125,28.48150062561035,47.76348114013672
2016-03-24,24.005020141601562,36.5916862487793,29.147499084472656,47.975868225097656
2016-03-28,23.895973205566406,36.503597259521484,28.993499755859375,47.3829231262207
2016-03-29,24.461631774902344,37.06295394897461,29.69300079345703,48.418373107910156
2016-03-30,24.88870620727539,37.34959411621094,29.934499740600586,48.719276428222656
2016-03-31,24.75921630859375,37.0719108581543,29.68199920654297,48.87857437133789
2016-04-01,24.986392974853516,37.31874084472656,29.924999237060547,49.179466247558594
2016-04-04,25.24309539794922,37.088829040527344,29.659500122070312,49.05556869506836
2016-04-05,24.94550132751465,36.716094970703125,29.30699920654297,48.28562545776367
2016-04-06,25.206743240356445,37.108734130859375,30.104000091552734,48.781219482421875
2016-04-07,24.656999588012695,36.839508056640625,29.571500778198242,48.19711685180664
2016-04-08,24.68425941467285,36.78327941894531,29.729999542236328,48.1617317199707
2016-04-11,24.766035079956055,36.63149642944336,29.796499252319336,48.06437683105469
2016-04-12,25.088623046875,36.97935104370117,30.15850067138672,48.36526107788086
2016-04-13,25.452089309692383,37.4088134765625,30.740999221801758,48.98477554321289
2016-04-14,25.46572494506836,37.48246383666992,31.037500381469727,48.99361801147461
2016-04-15,24.9545841217041,37.77109909057617,31.29450035095215,49.250274658203125
2016-04-18,24.41619300842285,38.149803161621094,31.767499923706055,49.96712875366211
2016-04-19,24.286710739135742,37.51879119873047,31.395000457763672,49.90517044067383
2016-04-20,24.336679458618164,37.456092834472656,31.649499893188477,49.197174072265625
2016-04-21,24.07317352294922,37.7780647277832,31.549999237060547,49.36532211303711
2016-04-22,24.007287979125977,35.769081115722656,31.024999618530273,45.82532501220703
2016-04-25,23.870988845825195,35.98704528808594,31.309999465942383,46.11738204956055
2016-04-26,23.705158233642578,35.240089416503906,30.8439998626709,45.52442169189453
2016-04-27,22.221742630004883,35.12562942504883,30.328500747680664,45.0819206237793
2016-04-28,21.54250144958496,34.388118743896484,30.100000381469727,44.16151428222656
2016-04-29,21.294883728027344,34.48715591430664,32.97949981689453,44.13497543334961
2016-05-02,21.27216148376465,34.74592590332031,34.192501068115234,44.78987503051758
2016-05-03,21.62200927734375,34.454803466796875,33.566001892089844,44.05533218383789
2016-05-04,21.397113800048828,34.62101745605469,33.54499816894531,44.13497543334961
2016-05-05,21.310256958007812,34.906166076660156,32.954498291015625,44.19692611694336
2016-05-06,21.19141387939453,35.38838577270508,33.6974983215332,44.59516906738281
2016-05-09,21.207408905029297,35.476966857910156,33.98749923706055,44.31197738647461
2016-05-10,21.351394653320312,35.98854446411133,35.153499603271484,45.1527214050293
2016-05-11,21.143413543701172,35.59590148925781,35.6614990234375,45.17927169799805
2016-05-12,20.647459030151367,35.497371673583984,35.89649963378906,45.58637237548828
2016-05-13,20.688600540161133,35.37395477294922,35.49599838256836,45.2058219909668
2016-05-16,21.4565372467041,35.655616760253906,35.53300094604492,45.86955642700195
2016-05-17,21.36739158630371,35.14503860473633,34.76350021362305,45.01402282714844
2016-05-18,21.61195182800293,35.16494369506836,34.872501373291016,45.28139114379883
2016-05-19,21.529674530029297,34.85093307495117,34.92599868774414,44.844703674316406
2016-05-20,21.76279640197754,35.31970977783203,35.13999938964844,45.112060546875
2016-05-23,22.039348602294922,35.04600524902344,34.837501525878906,44.58625030517578
2016-05-24,22.375320434570312,35.834774017333984,35.209999084472656,45.97652053833008
2016-05-25,22.768430709838867,36.092552185058594,35.41749954223633,46.4488525390625
2016-05-26,22.9489803314209,36.03532409667969,35.74549865722656,46.24388122558594
2016-05-27,22.935272216796875,36.460304260253906,35.61199951171875,46.627079010009766
2016-05-31,22.823274612426758,36.612586975097656,36.13949966430664,47.23308563232422
2016-06-01,22.503311157226562,36.53445816040039,35.97200012207031,47.09941101074219
2016-06-02,22.334177017211914,36.34783935546875,36.4119987487793,46.76967239379883
2016-06-03,22.379884719848633,35.94673538208008,36.277000427246094,46.15475082397461
2016-06-06,22.542160034179688,35.65860366821289,36.33649826049805,46.45774459838867
2016-06-07,22.63358497619629,35.66358184814453,36.1870002746582,46.43102264404297
2016-06-08,22.613004684448242,36.242340087890625,36.332000732421875,46.3775520324707
2016-06-09,22.775285720825195,36.25727462768555,36.38249969482422,46.00325012207031
2016-06-10,22.587865829467773,35.800933837890625,35.89550018310547,45.87849044799805
2016-06-13,22.24732780456543,35.748680114746094,35.762001037597656,44.684288024902344
2016-06-14,22.27475357055664,35.74420166015625,35.96500015258789,44.408023834228516
2016-06-15,22.201618194580078,35.77654266357422,35.7130012512207,44.28325653076172
2016-06-16,22.29532814025879,35.35056686401367,35.8754997253418,44.907073974609375
2016-06-17,21.78793716430664,34.42295837402344,35.31949996948242,44.67536544799805
2016-06-20,21.735368728637695,34.52198791503906,35.70050048828125,44.62191390991211
